schema_namespace,schema_sha256,quiz_task_uuid,task_url,taskrun_count,redundancy,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,final_queue,T1.Q1.A1,T1.Q1.A2,T1.Q1.A3,T1.Q1.A4,T1.Q1.A5,T1.Q1.A6,T1.Q1.A7,T1.Q1.A8,T1.Q1.A9,T1.Q2.A1,T1.Q2.A2,T1.Q3.A1,T1.Q3.A2,T1.Q3.A3,T1.Q3.A4,T1.Q3.A5,T1.Q3.A6,T1.Q4,T1.Q5,T1.Q6
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,74d0532b-262c-491e-ac6d-303dd41b91f9,https://pe.goodlylabs.org/project/sp19_urap_source/task/1871,7,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,f0b3cc2f-2939-4adb-a705-17f1abe36926,a2f9116f-94e4-448c-b513-8a7ab93d3d2f,2019-04-23 07:36:19.644596,2019-04-23 07:43:45.074697,445.430101,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,Provide important support to central claim of article.,3,6
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,74d0532b-262c-491e-ac6d-303dd41b91f9,https://pe.goodlylabs.org/project/sp19_urap_source/task/1871,7,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,71a9726f-8ef0-4d89-bcfb-8447e7ec5a7b,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-23 18:05:54.052919,2019-04-23 18:09:18.807898,204.754979,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,Central idea/s of article.,6,6
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,74d0532b-262c-491e-ac6d-303dd41b91f9,https://pe.goodlylabs.org/project/sp19_urap_source/task/1871,7,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,dbe49c68-2aa3-4965-bf02-64b06e3a0fc8,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-23 19:19:42.096552,2019-04-23 19:22:37.120684,175.024132,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,Provide important support to central claim of article.,6,7
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,74d0532b-262c-491e-ac6d-303dd41b91f9,https://pe.goodlylabs.org/project/sp19_urap_source/task/1871,7,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,eb0213b1-7b71-4a50-8504-492a0996449c,3a6b0929-a821-4616-8599-9b860526d09d,2019-04-23 22:11:22.639609,2019-04-23 22:13:10.519067,107.879458,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,Central idea/s of article.,5: Middling difficulty,7
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,74d0532b-262c-491e-ac6d-303dd41b91f9,https://pe.goodlylabs.org/project/sp19_urap_source/task/1871,7,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,9a98e292-f855-45ad-a1f2-ff30c89732ff,7b50486e-3d5e-474f-a40a-09c738f19bda,2019-04-23 23:51:42.883663,2019-04-23 23:53:54.959615,132.075952,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,Provide important support to central claim of article.,7,7
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,2f10f86a-5fe1-4d50-9af0-c51059bb92a2,https://pe.goodlylabs.org/project/sp19_urap_source/task/1872,7,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,b9361c28-ce5a-45b2-9c46-efe5e6d42d5a,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-19 09:12:15.796253,2019-04-19 09:15:07.823766,172.027513,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,Conflicts with claims/arguments of other sources in article.,3,9
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,2f10f86a-5fe1-4d50-9af0-c51059bb92a2,https://pe.goodlylabs.org/project/sp19_urap_source/task/1872,7,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,62973838-9c66-4efb-b919-a85228c1368f,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-04-22 04:14:56.648228,2019-04-22 04:17:57.647956,180.999728,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,Provide non-essential context for article.,4,8
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,2f10f86a-5fe1-4d50-9af0-c51059bb92a2,https://pe.goodlylabs.org/project/sp19_urap_source/task/1872,7,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,742cdb91-8c87-480e-8737-9e47dccd612b,a2f9116f-94e4-448c-b513-8a7ab93d3d2f,2019-04-23 07:37:12.145955,2019-04-23 07:48:34.817623,682.671668,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,Provide important support to central claim of article.,2,9
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,2f10f86a-5fe1-4d50-9af0-c51059bb92a2,https://pe.goodlylabs.org/project/sp19_urap_source/task/1872,7,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,1bcf8a44-3d27-4c1d-9a09-4bf4450ab3a5,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-23 18:06:56.347732,2019-04-23 18:13:01.506454,365.158722,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,Provide important support to central claim of article.,5: Middling difficulty,6
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,2f10f86a-5fe1-4d50-9af0-c51059bb92a2,https://pe.goodlylabs.org/project/sp19_urap_source/task/1872,7,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,f5bcb3a8-a03c-4a80-b980-5822325a14ca,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-23 19:20:47.927355,2019-04-23 19:23:35.068558,167.141203,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,Provide important support to central claim of article.,3,9
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,2f10f86a-5fe1-4d50-9af0-c51059bb92a2,https://pe.goodlylabs.org/project/sp19_urap_source/task/1872,7,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,c709a0b3-14df-4976-bf90-7aa48a267788,3a6b0929-a821-4616-8599-9b860526d09d,2019-04-23 22:12:06.667663,2019-04-23 22:13:59.415662,112.747999,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,Provide non-essential context for article.,4,5: 50-50
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,2f10f86a-5fe1-4d50-9af0-c51059bb92a2,https://pe.goodlylabs.org/project/sp19_urap_source/task/1872,7,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,5a51f7f8-e7fb-4e7d-9a4b-04cf30b269f7,7b50486e-3d5e-474f-a40a-09c738f19bda,2019-04-23 23:52:29.352256,2019-04-23 23:54:34.770702,125.418446,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Provide important support to central claim of article.,8,8
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,42a3a001-f78a-44bd-b7bd-fb81563b3c97,https://pe.goodlylabs.org/project/sp19_urap_source/task/1873,7,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,f9b5f677-3b5b-4478-9275-a059f67f4def,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-19 09:14:07.017161,2019-04-19 09:15:47.575108,100.557947,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Conflicts with claims/arguments of other sources in article.,5: Middling difficulty,7
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,42a3a001-f78a-44bd-b7bd-fb81563b3c97,https://pe.goodlylabs.org/project/sp19_urap_source/task/1873,7,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,a7e0e869-6af2-45f7-a260-f0c6b566fea6,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-04-22 04:16:58.622051,2019-04-22 04:18:45.354907,106.732856,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Provide non-essential context for article.,5: Middling difficulty,7
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,42a3a001-f78a-44bd-b7bd-fb81563b3c97,https://pe.goodlylabs.org/project/sp19_urap_source/task/1873,7,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,0a4b8297-d7a1-48f1-8697-1cc959d431f4,a2f9116f-94e4-448c-b513-8a7ab93d3d2f,2019-04-23 07:43:45.229555,2019-04-23 07:49:29.483898,344.254343,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Provide important support to central claim of article.,2,8
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,42a3a001-f78a-44bd-b7bd-fb81563b3c97,https://pe.goodlylabs.org/project/sp19_urap_source/task/1873,7,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,31e1e1f2-113f-47f9-961c-064a2beddebe,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-23 18:09:18.978007,2019-04-23 18:15:07.602050,348.624043,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Provide non-essential context for article.,5: Middling difficulty,6
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,42a3a001-f78a-44bd-b7bd-fb81563b3c97,https://pe.goodlylabs.org/project/sp19_urap_source/task/1873,7,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,e42b6534-f390-4b33-aa4b-30ef498257de,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-23 19:22:37.306387,2019-04-23 19:24:31.675715,114.369328,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,Provide non-essential context for article.,5: Middling difficulty,7
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,42a3a001-f78a-44bd-b7bd-fb81563b3c97,https://pe.goodlylabs.org/project/sp19_urap_source/task/1873,7,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,6180565f-e02b-45c0-b7b3-9e19991374ec,3a6b0929-a821-4616-8599-9b860526d09d,2019-04-23 22:13:10.784688,2019-04-23 22:14:27.085886,76.301198,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Provide important support to central claim of article.,5: Middling difficulty,5: 50-50
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,42a3a001-f78a-44bd-b7bd-fb81563b3c97,https://pe.goodlylabs.org/project/sp19_urap_source/task/1873,7,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,63b7b90d-94fa-43fe-bbb9-487e91e6cce5,7b50486e-3d5e-474f-a40a-09c738f19bda,2019-04-23 23:53:55.126050,2019-04-23 23:55:04.578950,69.4529,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Provide important support to central claim of article.,7,9
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,adf019a0-8b0f-4325-bb78-68db986628a3,https://pe.goodlylabs.org/project/sp19_urap_source/task/1874,7,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,adc7907b-805f-45da-a90c-6127e571772c,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-19 09:15:08.013054,2019-04-19 09:18:00.799453,172.786399,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,Central idea/s of article.,4,8
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,adf019a0-8b0f-4325-bb78-68db986628a3,https://pe.goodlylabs.org/project/sp19_urap_source/task/1874,7,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,48c874e9-7ca6-4e77-9990-6f8b104ffaaa,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-04-22 04:17:57.834343,2019-04-22 04:20:40.613852,162.779509,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,Provide important support to central claim of article.,4,8
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,adf019a0-8b0f-4325-bb78-68db986628a3,https://pe.goodlylabs.org/project/sp19_urap_source/task/1874,7,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,f5743ec8-0f8b-4b29-865e-0bd23108c1ee,a2f9116f-94e4-448c-b513-8a7ab93d3d2f,2019-04-23 07:48:34.990104,2019-04-23 07:53:15.581923,280.591819,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,Central idea/s of article.,3,7
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,adf019a0-8b0f-4325-bb78-68db986628a3,https://pe.goodlylabs.org/project/sp19_urap_source/task/1874,7,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,82d56178-6206-465a-9f3a-6c87cd157328,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-23 18:13:01.676183,2019-04-23 18:16:26.163663,204.48748,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,Central idea/s of article.,6,7
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,adf019a0-8b0f-4325-bb78-68db986628a3,https://pe.goodlylabs.org/project/sp19_urap_source/task/1874,7,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,6d94948a-461b-476e-804d-23314995939e,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-23 19:23:35.252889,2019-04-23 19:27:08.045551,212.792662,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,Central idea/s of article.,5: Middling difficulty,8
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,adf019a0-8b0f-4325-bb78-68db986628a3,https://pe.goodlylabs.org/project/sp19_urap_source/task/1874,7,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,5239303a-b063-4c14-8184-4b5d8924ef0c,3a6b0929-a821-4616-8599-9b860526d09d,2019-04-23 22:13:59.586741,2019-04-23 22:16:02.606210,123.019469,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,Central idea/s of article.,6,6
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,adf019a0-8b0f-4325-bb78-68db986628a3,https://pe.goodlylabs.org/project/sp19_urap_source/task/1874,7,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,6d1b621a-fca3-4a29-b2c2-9bb2109f9739,7b50486e-3d5e-474f-a40a-09c738f19bda,2019-04-23 23:54:34.968945,2019-04-23 23:56:22.136701,107.167756,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,Provide important support to central claim of article.,7,8
