schema_namespace,schema_sha256,quiz_task_uuid,task_url,taskrun_count,redundancy,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,final_queue,T1.Q1,T1.Q2,T1.Q5,T1.Q6,T1.Q7,T1.Q10,T1.Q11,T1.Q12.A1,T1.Q12.A2,T1.Q12.A3,T1.Q12.A4,T1.Q14
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,bdc4220c-ae4b-4678-a463-b05dca7b77d2,https://pe.goodlylabs.org/project/Sp19probability_1/task/1703,12,30,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,c39ed74e-cd16-429e-9f27-036dfa136428,93b5d16a-4388-49d6-9217-d6607167f6c2,2019-03-16 20:19:54.079364,2019-03-16 20:43:51.586559,1437.507195,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q14",Yes,Somewhat justified,No,No,,,"Yes, implicitly",0,0,1,0,9
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,bdc4220c-ae4b-4678-a463-b05dca7b77d2,https://pe.goodlylabs.org/project/Sp19probability_1/task/1703,12,30,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,2c142b8b-a53a-4710-9d9b-13d634902bc0,a2f9116f-94e4-448c-b513-8a7ab93d3d2f,2019-03-17 23:07:27.808711,2019-03-17 23:11:00.555621,212.74691,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q14",Yes,Somewhat justified,No,No,,,"No, not at all",0,0,0,0,8
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,bdc4220c-ae4b-4678-a463-b05dca7b77d2,https://pe.goodlylabs.org/project/Sp19probability_1/task/1703,12,30,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,34163102-6801-4796-938a-0b414b70052b,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-03-18 23:30:28.571315,2019-03-18 23:35:54.960525,326.38921,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q14",Yes,Mostly justified,No,No,,,"No, not at all",0,0,0,0,7
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,bdc4220c-ae4b-4678-a463-b05dca7b77d2,https://pe.goodlylabs.org/project/Sp19probability_1/task/1703,12,30,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,d3ecb7c4-e4a6-43ad-bcb2-f480a36b0d49,3a6b0929-a821-4616-8599-9b860526d09d,2019-03-19 02:00:38.539042,2019-03-19 02:05:52.035055,313.496013,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q14",Maybe,Somewhat justified,"Yes, explicitly",No,,,"Yes, implicitly",0,0,1,0,6
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,bdc4220c-ae4b-4678-a463-b05dca7b77d2,https://pe.goodlylabs.org/project/Sp19probability_1/task/1703,12,30,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,56cca6c9-c0a1-42ea-bdc7-08116542f875,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-03-19 07:52:06.643367,2019-03-19 07:54:47.912483,161.269116,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q14",Yes,Mostly justified,"Yes, explicitly",No,,,"No, not at all",0,0,0,0,7
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,bdc4220c-ae4b-4678-a463-b05dca7b77d2,https://pe.goodlylabs.org/project/Sp19probability_1/task/1703,12,30,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,d3d79d3b-9783-4044-8297-7ae165e15b19,fb0bfdce-316c-46b8-a7f3-097457d92afb,2019-03-19 11:15:07.479687,2019-03-19 11:19:47.371538,279.891851,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q14",Yes,Slightly justified,"Yes, implicitly",No,,,"No, not at all",0,0,0,0,7
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,bdc4220c-ae4b-4678-a463-b05dca7b77d2,https://pe.goodlylabs.org/project/Sp19probability_1/task/1703,12,30,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,1f443cfb-b516-43bd-a025-cd91a1dd1dfb,7b50486e-3d5e-474f-a40a-09c738f19bda,2019-03-19 12:27:15.938205,2019-03-19 12:30:09.526622,173.588417,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q14",Yes,Somewhat justified,No,No,,,"Yes, implicitly",0,0,0,1,6
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,bdc4220c-ae4b-4678-a463-b05dca7b77d2,https://pe.goodlylabs.org/project/Sp19probability_1/task/1703,12,30,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,87f1c8a6-6941-49a4-ba68-f6901cfd0c3c,b359f9af-81af-4246-96d3-ee2c770022bb,2019-03-19 19:17:15.769196,2019-03-19 19:19:56.979275,161.210079,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q14",Yes,Not at all justified,No,No,,,I can't tell,0,0,0,0,7
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,bdc4220c-ae4b-4678-a463-b05dca7b77d2,https://pe.goodlylabs.org/project/Sp19probability_1/task/1703,12,30,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,7139f1f4-3b30-47de-82de-eb9ed532fb66,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-03-19 20:43:28.608954,2019-03-19 20:50:10.683851,402.074897,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q14",Yes,Somewhat justified,No,No,,,I can't tell,0,0,0,0,7
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,bdc4220c-ae4b-4678-a463-b05dca7b77d2,https://pe.goodlylabs.org/project/Sp19probability_1/task/1703,12,30,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,db36cacf-b747-4735-9f99-1d0df9385fc6,7ae543c3-9854-4453-962d-01eb3b9805a5,2019-03-19 22:13:20.728239,2019-03-19 22:16:39.279774,198.551535,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q14",Yes,Somewhat justified,No,No,,,"Yes, explicitly",0,0,1,0,4
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,a518dca8-66c5-4b51-85a5-bdcc4f9da03a,https://pe.goodlylabs.org/project/Sp19probability_1/task/1705,11,30,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,568ddcfd-10c9-4f30-bd6a-3b5faf5caae3,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-03-16 20:39:28.880368,2019-03-16 20:46:48.757206,439.876838,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q14",No,Completely justified,"Yes, implicitly",No,,,I can't tell,0,0,0,0,7
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,a518dca8-66c5-4b51-85a5-bdcc4f9da03a,https://pe.goodlylabs.org/project/Sp19probability_1/task/1705,11,30,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,a5ac0d1c-c020-4d40-ae29-f6cec49d90d5,93b5d16a-4388-49d6-9217-d6607167f6c2,2019-03-17 06:19:08.010140,2019-03-17 06:29:10.928719,602.918579,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q14",Yes,Somewhat justified,"Yes, explicitly",No,,,"Yes, implicitly",0,0,0,1,9
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,a518dca8-66c5-4b51-85a5-bdcc4f9da03a,https://pe.goodlylabs.org/project/Sp19probability_1/task/1705,11,30,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,7374d8f5-9c81-4ab0-877b-705a43573e20,a2f9116f-94e4-448c-b513-8a7ab93d3d2f,2019-03-17 23:11:00.774002,2019-03-17 23:12:47.355628,106.581626,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q14",Yes,Somewhat justified,No,No,,,"No, not at all",0,0,0,0,7
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,a518dca8-66c5-4b51-85a5-bdcc4f9da03a,https://pe.goodlylabs.org/project/Sp19probability_1/task/1705,11,30,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,e1c90415-56c1-4506-aedd-19f98bfdf789,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-03-18 23:35:55.210565,2019-03-18 23:39:33.467571,218.257006,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q14",Yes,Completely justified,"Yes, implicitly",No,,,"Yes, implicitly",0,1,1,1,7
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,a518dca8-66c5-4b51-85a5-bdcc4f9da03a,https://pe.goodlylabs.org/project/Sp19probability_1/task/1705,11,30,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,0a5779dc-4324-43f4-aea5-bfc5a3aa9187,3a6b0929-a821-4616-8599-9b860526d09d,2019-03-19 02:05:52.264041,2019-03-19 02:11:27.759755,335.495714,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q14",Yes,Mostly justified,"Yes, implicitly",No,,,"Yes, implicitly",0,0,1,0,5: 50-50
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,a518dca8-66c5-4b51-85a5-bdcc4f9da03a,https://pe.goodlylabs.org/project/Sp19probability_1/task/1705,11,30,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,348ce2e3-ee49-4468-b553-157b53ede0a9,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-03-19 07:54:48.097227,2019-03-19 07:57:18.765365,150.668138,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q14",Yes,Completely justified,"Yes, explicitly","Yes, multiple numbers","Number given, no comparison number given",No,"No, not at all",0,0,0,0,5: 50-50
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,a518dca8-66c5-4b51-85a5-bdcc4f9da03a,https://pe.goodlylabs.org/project/Sp19probability_1/task/1705,11,30,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,688cdeb8-ceb3-4b81-864a-c5b7544c516f,fb0bfdce-316c-46b8-a7f3-097457d92afb,2019-03-19 11:19:47.554553,2019-03-19 11:27:46.460825,478.906272,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q14",Maybe,Somewhat justified,"Yes, implicitly",No,,,"No, not at all",0,0,0,0,8
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,a518dca8-66c5-4b51-85a5-bdcc4f9da03a,https://pe.goodlylabs.org/project/Sp19probability_1/task/1705,11,30,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,a6c77284-55bc-4080-a37f-fae5dd137482,7b50486e-3d5e-474f-a40a-09c738f19bda,2019-03-19 12:30:09.798595,2019-03-19 12:31:42.156241,92.357646,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q14",Yes,Somewhat justified,No,No,,,I can't tell,0,0,0,0,7
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,a518dca8-66c5-4b51-85a5-bdcc4f9da03a,https://pe.goodlylabs.org/project/Sp19probability_1/task/1705,11,30,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,688e968e-3cd9-4f7c-9d1a-938cf3c1a6de,b359f9af-81af-4246-96d3-ee2c770022bb,2019-03-19 19:19:57.155420,2019-03-19 19:21:16.626331,79.470911,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q14",Yes,Mostly justified,No,No,,,I can't tell,0,0,0,0,5: 50-50
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,a518dca8-66c5-4b51-85a5-bdcc4f9da03a,https://pe.goodlylabs.org/project/Sp19probability_1/task/1705,11,30,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,a6e12692-cf72-4828-8c75-2d644f75f6dd,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-03-19 20:50:11.081984,2019-03-19 20:52:43.778860,152.696876,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q14",No,Mostly justified,No,No,,,I can't tell,0,0,0,0,7
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,a518dca8-66c5-4b51-85a5-bdcc4f9da03a,https://pe.goodlylabs.org/project/Sp19probability_1/task/1705,11,30,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,f744c3d4-eabd-4156-bb27-ae3dd13ca5d8,7ae543c3-9854-4453-962d-01eb3b9805a5,2019-03-19 22:16:39.605991,2019-03-19 22:18:05.478926,85.872935,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q14",Yes,Mostly justified,"Yes, explicitly",No,,,"No, not at all",0,0,0,0,4
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,87192c0c-8e66-4cde-83f9-f79b193d67fc,https://pe.goodlylabs.org/project/Sp19probability_1/task/1701,13,30,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,f8809aec-9498-4862-90ae-83f9074d5499,ec3b204f-2b04-4dc9-9e9b-cdf35364e6bc,2019-03-12 19:46:06.658400,2019-03-12 19:51:42.992446,336.334046,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q14",No,Not at all justified,No,No,,,"No, not at all",0,0,0,0,7
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,87192c0c-8e66-4cde-83f9-f79b193d67fc,https://pe.goodlylabs.org/project/Sp19probability_1/task/1701,13,30,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,168feefd-8e54-492d-9db0-f9e53e0f41a8,93b5d16a-4388-49d6-9217-d6607167f6c2,2019-03-16 19:53:54.568812,2019-03-16 20:19:53.904166,1559.335354,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q14",Yes,Completely justified,No,No,,,"Yes, implicitly",0,0,0,1,7
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,87192c0c-8e66-4cde-83f9-f79b193d67fc,https://pe.goodlylabs.org/project/Sp19probability_1/task/1701,13,30,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,24a4c5ad-22c1-4f94-a081-4bc840ec6b7e,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-03-16 20:26:39.646448,2019-03-16 20:33:12.821156,393.174708,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q14",Yes,Completely justified,No,No,,,"No, not at all",0,0,0,0,9
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,87192c0c-8e66-4cde-83f9-f79b193d67fc,https://pe.goodlylabs.org/project/Sp19probability_1/task/1701,13,30,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,d6b6ba80-7194-43bb-89fb-4083fb33bc33,a2f9116f-94e4-448c-b513-8a7ab93d3d2f,2019-03-17 21:47:54.371440,2019-03-17 23:07:27.562660,4773.19122,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q14",Yes,Not at all justified,No,No,,,"No, not at all",0,0,0,0,5: 50-50
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,87192c0c-8e66-4cde-83f9-f79b193d67fc,https://pe.goodlylabs.org/project/Sp19probability_1/task/1701,13,30,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,150c12a2-a013-463d-a890-9a4844cfa807,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-03-18 23:24:22.505497,2019-03-18 23:30:28.395910,365.890413,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q14",No,Completely justified,No,No,,,I can't tell,0,0,0,0,4
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,87192c0c-8e66-4cde-83f9-f79b193d67fc,https://pe.goodlylabs.org/project/Sp19probability_1/task/1701,13,30,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,afd5d7d9-73eb-4cb5-919a-eeabcced536c,3a6b0929-a821-4616-8599-9b860526d09d,2019-03-19 01:56:25.275229,2019-03-19 02:00:38.149863,252.874634,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q14",Yes,Completely justified,No,No,,,"No, not at all",0,0,0,0,4
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,87192c0c-8e66-4cde-83f9-f79b193d67fc,https://pe.goodlylabs.org/project/Sp19probability_1/task/1701,13,30,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,edb98b0b-d7cd-4c7c-97f5-dfb9faca4377,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-03-19 07:49:32.979894,2019-03-19 07:52:06.443824,153.46393,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q14",No,Completely justified,No,No,,,I can't tell,0,0,0,0,8
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,87192c0c-8e66-4cde-83f9-f79b193d67fc,https://pe.goodlylabs.org/project/Sp19probability_1/task/1701,13,30,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,19861949-a404-411b-9e74-b40b8af7059b,fb0bfdce-316c-46b8-a7f3-097457d92afb,2019-03-19 11:10:45.719270,2019-03-19 11:15:07.273136,261.553866,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q14",No,Completely justified,No,No,,,I can't tell,0,0,0,0,5: 50-50
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,87192c0c-8e66-4cde-83f9-f79b193d67fc,https://pe.goodlylabs.org/project/Sp19probability_1/task/1701,13,30,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,2aa74744-7d26-45b5-952d-44f56e6efbb7,7b50486e-3d5e-474f-a40a-09c738f19bda,2019-03-19 12:26:00.155356,2019-03-19 12:27:15.762370,75.607014,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q14",No,Mostly justified,No,No,,,"No, not at all",0,0,0,0,10: 100% certain about all my answers
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,87192c0c-8e66-4cde-83f9-f79b193d67fc,https://pe.goodlylabs.org/project/Sp19probability_1/task/1701,13,30,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,18debddb-e8f4-4671-a755-af62167e84df,b359f9af-81af-4246-96d3-ee2c770022bb,2019-03-19 19:15:44.666710,2019-03-19 19:17:15.602082,90.935372,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q14",No,Completely justified,No,No,,,I can't tell,0,0,0,0,7
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,87192c0c-8e66-4cde-83f9-f79b193d67fc,https://pe.goodlylabs.org/project/Sp19probability_1/task/1701,13,30,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,c2f1b836-f81a-4dc7-b125-fafe243b0d38,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-03-19 20:32:46.724096,2019-03-19 20:43:28.374616,641.65052,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q14",No,Slightly justified,No,"Yes, one number",No numbers,No,"No, not at all",0,0,0,0,6
