,article_num,article_sha256,article_id,quiz_task_uuid,tua_uuid,schema_namespace,schema_sha256,question_Number,answer_uuid,question_type,agreed_Answer,coding_perc_agreement,one_two_diff,highlighted_indices,alpha_unitizing_score,alpha_unitizing_score_inclusive,agreement_score,num_users,num_answer_choices,target_text,question_text,answer_content,prereq_passed
65,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,82ef0986-46ce-4b8b-9551-74b750f35465,cc697ff1-ab8b-4797-a833-775558e27d33,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,12,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,ordinal,1,1.0,1.0,[],,,1.0,4,4,,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True
66,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,82ef0986-46ce-4b8b-9551-74b750f35465,cc697ff1-ab8b-4797-a833-775558e27d33,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,14,1bccf571-1344-428c-ac8e-de833661d9c4,ordinal,1,0.6812563391048414,0.6812563391048414,[],,,0.6812563391048414,4,10,,"How difficult was this task for you, on the whole?",1: Easiest thing I've ever done in a classroom setting,True
82,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,9f12ada4-435b-40f5-9e4b-a0662c5877a9,c0417cbe-e272-4faf-a4e4-95696e41e9e3,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,14,f8b9aa2b-b0c4-478b-a31a-eabc42101dcb,ordinal,2,0.9444869106665612,0.9444869106665612,[],,,0.9444869106665612,4,10,,"How difficult was this task for you, on the whole?",2,True
33,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,06a60a10-cf7d-4d58-b57d-b99fa3e9cd40,090a112f-e19f-4f84-8058-28660c9f75ac,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,14,8983ed40-7485-4a46-b87f-df64af2061f8,ordinal,3,0.5793418468765298,0.5793418468765298,[],,,0.5793418468765298,4,10,,"How difficult was this task for you, on the whole?",3,True
14,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,a6012395-1d36-4cdd-bb4f-5bb7842cf10d,3d2ef8e4-6aa6-401d-988f-40612ce49f28,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,14,f8b9aa2b-b0c4-478b-a31a-eabc42101dcb,ordinal,2,0.7088951336339767,0.7088951336339767,[],,,0.7088951336339767,4,10,,"How difficult was this task for you, on the whole?",2,True
50,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,cbe5ccd4-d275-4025-b44e-f4a99b49b298,a01c764d-1b95-46b5-a83b-111d9ab0c844,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,14,f8b9aa2b-b0c4-478b-a31a-eabc42101dcb,ordinal,2,0.6592750310140829,0.6592750310140829,[],,,0.6592750310140829,4,10,,"How difficult was this task for you, on the whole?",2,True
100,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,849998f9-bf3e-4d3a-a834-da809e74ca2d,20b2a14e-e354-441a-b055-b767520a4594,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,14,1bccf571-1344-428c-ac8e-de833661d9c4,ordinal,1,0.7630344058337939,0.7630344058337939,[],,,0.7630344058337939,4,10,,"How difficult was this task for you, on the whole?",1: Easiest thing I've ever done in a classroom setting,True
34,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,06a60a10-cf7d-4d58-b57d-b99fa3e9cd40,090a112f-e19f-4f84-8058-28660c9f75ac,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,15,2e6d8c3f-c8e5-485e-bf50-0827f607c446,ordinal,9,0.8641922986196168,0.8641922986196168,[],,,0.8641922986196168,4,10,,"How confident are you about your answers, on the whole?",9,True
83,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,9f12ada4-435b-40f5-9e4b-a0662c5877a9,c0417cbe-e272-4faf-a4e4-95696e41e9e3,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,15,fcb8fe36-923f-47b7-b67e-e4061e97c2f4,ordinal,8,0.8864698968789163,0.8864698968789163,[],,,0.8864698968789163,4,10,,"How confident are you about your answers, on the whole?",8,True
15,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,a6012395-1d36-4cdd-bb4f-5bb7842cf10d,3d2ef8e4-6aa6-401d-988f-40612ce49f28,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,15,82a67310-fc33-41da-9658-a0ec596bfc31,ordinal,7,0.8864698968789163,0.8864698968789163,[],,,0.8864698968789163,4,10,,"How confident are you about your answers, on the whole?",7,True
67,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,82ef0986-46ce-4b8b-9551-74b750f35465,cc697ff1-ab8b-4797-a833-775558e27d33,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,15,fcb8fe36-923f-47b7-b67e-e4061e97c2f4,ordinal,8,0.8641922986196168,0.8641922986196168,[],,,0.8641922986196168,4,10,,"How confident are you about your answers, on the whole?",8,True
51,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,cbe5ccd4-d275-4025-b44e-f4a99b49b298,a01c764d-1b95-46b5-a83b-111d9ab0c844,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,15,fcb8fe36-923f-47b7-b67e-e4061e97c2f4,ordinal,8,0.8641922986196168,0.8641922986196168,[],,,0.8641922986196168,4,10,,"How confident are you about your answers, on the whole?",8,True
101,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,849998f9-bf3e-4d3a-a834-da809e74ca2d,20b2a14e-e354-441a-b055-b767520a4594,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,15,553e859b-9292-4603-b6c4-b149816fe32b,ordinal,6,0.7630344058337939,0.7630344058337939,[],,,0.7630344058337939,4,10,,"How confident are you about your answers, on the whole?",6,True
48,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,cbe5ccd4-d275-4025-b44e-f4a99b49b298,a01c764d-1b95-46b5-a83b-111d9ab0c844,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,12,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,ordinal,1,0.8552778762416621,0.8552778762416621,[],,,0.8552778762416621,4,4,,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True
24,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,06a60a10-cf7d-4d58-b57d-b99fa3e9cd40,090a112f-e19f-4f84-8058-28660c9f75ac,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,1,0,checklist,L,0.0,1.0,L,L,L,0.0,8,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
13,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,a6012395-1d36-4cdd-bb4f-5bb7842cf10d,3d2ef8e4-6aa6-401d-988f-40612ce49f28,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,12,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,ordinal,1,0.4473069892144999,0.4473069892144999,[],,,0.4473069892144999,4,4,,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True
97,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,849998f9-bf3e-4d3a-a834-da809e74ca2d,20b2a14e-e354-441a-b055-b767520a4594,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,3,8f0eadd5-9198-4193-a740-d4e672ce67c9,ordinal,3,0.8648259251435817,0.8648259251435817,[],,,0.8648259251435817,3,5,,How much does the exaggeration misrepresent reality?,Some misrepresentation,True
64,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,82ef0986-46ce-4b8b-9551-74b750f35465,cc697ff1-ab8b-4797-a833-775558e27d33,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
63,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,82ef0986-46ce-4b8b-9551-74b750f35465,cc697ff1-ab8b-4797-a833-775558e27d33,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
62,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,82ef0986-46ce-4b8b-9551-74b750f35465,cc697ff1-ab8b-4797-a833-775558e27d33,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,1,ce7dd8c8-bb22-4b03-ad52-ec8db244a7cf,checklist,11,0.75,0.25,[],,,0.75,4,13,,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",Colorful but not misleading in any way,True
61,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,82ef0986-46ce-4b8b-9551-74b750f35465,cc697ff1-ab8b-4797-a833-775558e27d33,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
60,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,82ef0986-46ce-4b8b-9551-74b750f35465,cc697ff1-ab8b-4797-a833-775558e27d33,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
59,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,82ef0986-46ce-4b8b-9551-74b750f35465,cc697ff1-ab8b-4797-a833-775558e27d33,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
58,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,82ef0986-46ce-4b8b-9551-74b750f35465,cc697ff1-ab8b-4797-a833-775558e27d33,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
57,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,82ef0986-46ce-4b8b-9551-74b750f35465,cc697ff1-ab8b-4797-a833-775558e27d33,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
56,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,82ef0986-46ce-4b8b-9551-74b750f35465,cc697ff1-ab8b-4797-a833-775558e27d33,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,1,0,checklist,M,0.25,0.75,M,M,M,0.125,4,13,M,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",M,True
45,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,cbe5ccd4-d275-4025-b44e-f4a99b49b298,a01c764d-1b95-46b5-a83b-111d9ab0c844,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
54,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,82ef0986-46ce-4b8b-9551-74b750f35465,cc697ff1-ab8b-4797-a833-775558e27d33,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
53,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,82ef0986-46ce-4b8b-9551-74b750f35465,cc697ff1-ab8b-4797-a833-775558e27d33,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
55,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,82ef0986-46ce-4b8b-9551-74b750f35465,cc697ff1-ab8b-4797-a833-775558e27d33,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
52,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,82ef0986-46ce-4b8b-9551-74b750f35465,cc697ff1-ab8b-4797-a833-775558e27d33,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
47,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,cbe5ccd4-d275-4025-b44e-f4a99b49b298,a01c764d-1b95-46b5-a83b-111d9ab0c844,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,1,0,checklist,M,0.25,0.75,M,M,M,0.125,4,13,M,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",M,True
81,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,9f12ada4-435b-40f5-9e4b-a0662c5877a9,c0417cbe-e272-4faf-a4e4-95696e41e9e3,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,12,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,ordinal,1,1.0,1.0,[],,,1.0,4,4,,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope,True
23,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,06a60a10-cf7d-4d58-b57d-b99fa3e9cd40,090a112f-e19f-4f84-8058-28660c9f75ac,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,1,0,checklist,L,0.0,1.0,L,L,L,0.0,8,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
22,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,06a60a10-cf7d-4d58-b57d-b99fa3e9cd40,090a112f-e19f-4f84-8058-28660c9f75ac,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,1,0,checklist,M,0.25,0.75,M,M,M,0.125,8,13,M,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",M,True
87,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,849998f9-bf3e-4d3a-a834-da809e74ca2d,20b2a14e-e354-441a-b055-b767520a4594,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,1,0,checklist,L,0.0,1.0,L,L,L,0.0,6,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
92,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,849998f9-bf3e-4d3a-a834-da809e74ca2d,20b2a14e-e354-441a-b055-b767520a4594,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,1,0,checklist,L,0.0,1.0,L,L,L,0.0,6,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
71,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,9f12ada4-435b-40f5-9e4b-a0662c5877a9,c0417cbe-e272-4faf-a4e4-95696e41e9e3,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
90,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,849998f9-bf3e-4d3a-a834-da809e74ca2d,20b2a14e-e354-441a-b055-b767520a4594,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,1,0,checklist,M,0.16666666666666666,0.8333333333333334,M,M,M,0.08333333333333333,6,13,M,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",M,True
89,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,849998f9-bf3e-4d3a-a834-da809e74ca2d,20b2a14e-e354-441a-b055-b767520a4594,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,1,0,checklist,L,0.0,1.0,L,L,L,0.0,6,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
88,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,849998f9-bf3e-4d3a-a834-da809e74ca2d,20b2a14e-e354-441a-b055-b767520a4594,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,1,0,checklist,L,0.0,1.0,L,L,L,0.0,6,13,L,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",L,True
