schema_namespace,schema_sha256,quiz_task_uuid,task_url,taskrun_count,redundancy,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,final_queue,T1.Q1.A1,T1.Q1.A2,T1.Q1.A3,T1.Q1.A4,T1.Q1.A5,T1.Q1.A6,T1.Q2,T1.Q3
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,f1e4ae8f-ce51-4efe-b479-f255926088d5,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1879,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,ddfa45d8-7fd9-471f-beb0-cb9b3ae67ca6,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-23 18:06:12.818052,2019-04-23 18:09:59.422789,226.604737,"T1.Q1, T1.Q2, T1.Q3",0,1,1,0,0,0,5: Middling difficulty,6
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,f1e4ae8f-ce51-4efe-b479-f255926088d5,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1879,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,357041f5-c5e4-4b23-b6e0-20bcecb1c43d,3a6b0929-a821-4616-8599-9b860526d09d,2019-04-23 21:56:31.416412,2019-04-23 21:57:29.977086,58.560674,"T1.Q1, T1.Q2, T1.Q3",1,0,0,0,0,0,5: Middling difficulty,5: 50-50
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,f1e4ae8f-ce51-4efe-b479-f255926088d5,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1879,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,d4d0385b-e4d0-46d6-8de1-d2c10fd267da,b359f9af-81af-4246-96d3-ee2c770022bb,2019-04-23 21:57:15.673466,2019-04-23 21:58:01.179784,45.506318,"T1.Q1, T1.Q2, T1.Q3",1,0,0,0,0,0,7,3
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,f1e4ae8f-ce51-4efe-b479-f255926088d5,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1879,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,7c295ec1-cf45-4a19-b7dd-c43f62c18782,7b50486e-3d5e-474f-a40a-09c738f19bda,2019-04-23 23:57:24.947250,2019-04-23 23:58:10.255012,45.307762,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,9,4
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,849fd0a3-80fb-4bca-8be7-a5da3c0e9b6e,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1880,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,446636a6-0434-46fa-b8ef-8093e04aba26,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-19 08:53:08.911559,2019-04-19 08:56:59.046435,230.134876,"T1.Q1, T1.Q2, T1.Q3",0,0,1,1,0,0,6,7
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,849fd0a3-80fb-4bca-8be7-a5da3c0e9b6e,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1880,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,e69175ae-c249-4b40-840c-80fc05a8ae5c,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-04-22 04:24:33.113756,2019-04-22 04:25:58.611194,85.497438,"T1.Q1, T1.Q2, T1.Q3",1,1,0,0,1,0,7,7
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,849fd0a3-80fb-4bca-8be7-a5da3c0e9b6e,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1880,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,3b6cb8f4-a8f3-49cf-85aa-931e78ae9a18,a2f9116f-94e4-448c-b513-8a7ab93d3d2f,2019-04-23 07:07:23.791999,2019-04-23 07:14:31.103012,427.311013,"T1.Q1, T1.Q2, T1.Q3",1,0,1,0,0,0,3,7
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,849fd0a3-80fb-4bca-8be7-a5da3c0e9b6e,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1880,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,77401438-848b-46fe-a776-db96501faa77,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-23 18:09:36.557468,2019-04-23 18:10:48.247927,71.690459,"T1.Q1, T1.Q2, T1.Q3",1,1,0,0,0,0,6,6
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,849fd0a3-80fb-4bca-8be7-a5da3c0e9b6e,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1880,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,91b449fd-3931-4606-abbf-f96baaf92177,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-23 09:18:34.684256,2019-04-23 19:08:54.617231,35419.932975,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,5: Middling difficulty,7
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,849fd0a3-80fb-4bca-8be7-a5da3c0e9b6e,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1880,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,50c28b9a-e764-417d-a3de-4389170d702c,b359f9af-81af-4246-96d3-ee2c770022bb,2019-04-23 21:57:42.508300,2019-04-23 21:58:31.804719,49.296419,"T1.Q1, T1.Q2, T1.Q3",1,0,0,0,0,0,7,3
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,849fd0a3-80fb-4bca-8be7-a5da3c0e9b6e,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1880,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,f1eb53f6-97ea-4555-a4c9-454e5030b244,3a6b0929-a821-4616-8599-9b860526d09d,2019-04-23 21:56:59.244405,2019-04-23 21:59:34.181878,154.937473,"T1.Q1, T1.Q2, T1.Q3",1,1,0,0,0,0,6,5: 50-50
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,849fd0a3-80fb-4bca-8be7-a5da3c0e9b6e,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1880,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,975528ab-99e1-4e8d-914b-ae1dbc943dc5,7b50486e-3d5e-474f-a40a-09c738f19bda,2019-04-23 23:57:47.550476,2019-04-23 23:58:34.212259,46.661783,"T1.Q1, T1.Q2, T1.Q3",0,1,1,0,0,0,9,6
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,c8ee67a5-2f28-43f5-8cc3-7314ac9565c8,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1881,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,3dd6a1fd-c162-42eb-bf0c-051d67e2cba7,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-19 08:55:59.936452,2019-04-19 08:57:47.021524,107.085072,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,7,7
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,c8ee67a5-2f28-43f5-8cc3-7314ac9565c8,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1881,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,653ee0db-2e5b-4cf4-a0b6-b0f82e78b52c,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-04-22 04:25:09.294360,2019-04-22 04:33:42.782934,513.488574,"T1.Q1, T1.Q2, T1.Q3",1,1,0,0,0,0,5: Middling difficulty,6
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,c8ee67a5-2f28-43f5-8cc3-7314ac9565c8,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1881,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,006c8aa3-a897-4c5f-8c2b-ca8215a7ff5f,a2f9116f-94e4-448c-b513-8a7ab93d3d2f,2019-04-23 07:08:39.710143,2019-04-23 07:15:31.526576,411.816433,"T1.Q1, T1.Q2, T1.Q3",1,0,0,0,0,0,2,8
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,c8ee67a5-2f28-43f5-8cc3-7314ac9565c8,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1881,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,4307141a-4c2d-4bda-8339-7d5f5ffe766f,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-23 18:09:59.610123,2019-04-23 18:12:16.686412,137.076289,"T1.Q1, T1.Q2, T1.Q3",1,0,0,0,0,0,6,6
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,c8ee67a5-2f28-43f5-8cc3-7314ac9565c8,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1881,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,8598fac6-71b8-41c6-bb84-76fb956a08cb,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-23 09:19:02.165090,2019-04-23 19:09:17.228934,35415.063844,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,5: Middling difficulty,7
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,c8ee67a5-2f28-43f5-8cc3-7314ac9565c8,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1881,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,9d892438-83c2-48bb-8c7a-d069cc27c8ce,b359f9af-81af-4246-96d3-ee2c770022bb,2019-04-23 21:58:01.550859,2019-04-23 21:58:56.921390,55.370531,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,7,2
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,c8ee67a5-2f28-43f5-8cc3-7314ac9565c8,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1881,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,b69c515f-9b86-4f9f-8ce2-7167fa13f692,3a6b0929-a821-4616-8599-9b860526d09d,2019-04-23 21:57:30.175142,2019-04-23 21:59:54.833013,144.657871,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,5: Middling difficulty,8
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,c8ee67a5-2f28-43f5-8cc3-7314ac9565c8,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1881,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,d55f6b87-83bd-4be0-8e70-8fb9abe94215,7b50486e-3d5e-474f-a40a-09c738f19bda,2019-04-23 23:58:10.482902,2019-04-23 23:59:31.977138,81.494236,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,9,3
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,9e1ea29f-59e7-40f1-b688-51418a14bc64,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1882,9,18,Election,100005,brain_science.txt,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,0ce04b8a-af7c-492a-975b-ccecc1f2f855,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-19 08:56:59.194675,2019-04-19 08:59:21.099873,141.905198,"T1.Q1, T1.Q2, T1.Q3",1,1,1,0,0,0,6,7
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,9e1ea29f-59e7-40f1-b688-51418a14bc64,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1882,9,18,Election,100005,brain_science.txt,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,b5e9de80-45c2-4e0a-a7ac-84a1a131b5f5,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-04-22 04:25:58.793281,2019-04-22 04:43:42.955901,1064.16262,"T1.Q1, T1.Q2, T1.Q3",1,1,0,0,0,0,6,7
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,9e1ea29f-59e7-40f1-b688-51418a14bc64,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1882,9,18,Election,100005,brain_science.txt,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,7d5d790a-3264-4d13-917c-5118de9479b0,a2f9116f-94e4-448c-b513-8a7ab93d3d2f,2019-04-23 07:14:31.259034,2019-04-23 07:18:26.558552,235.299518,"T1.Q1, T1.Q2, T1.Q3",1,1,0,1,0,0,4,7
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,9e1ea29f-59e7-40f1-b688-51418a14bc64,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1882,9,18,Election,100005,brain_science.txt,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,80da0af3-feb0-4166-8d9d-e676011751bf,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-23 18:10:48.445512,2019-04-23 18:13:31.590445,163.144933,"T1.Q1, T1.Q2, T1.Q3",1,1,0,0,0,0,5: Middling difficulty,6
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,9e1ea29f-59e7-40f1-b688-51418a14bc64,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1882,9,18,Election,100005,brain_science.txt,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,80268f77-6900-45f8-964c-3c067f0819dd,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-23 19:08:54.792184,2019-04-23 19:11:24.063194,149.27101,"T1.Q1, T1.Q2, T1.Q3",1,0,1,0,0,0,6,6
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,9e1ea29f-59e7-40f1-b688-51418a14bc64,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1882,9,18,Election,100005,brain_science.txt,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,d41134e2-2486-4caf-95e1-320cd7e646df,b359f9af-81af-4246-96d3-ee2c770022bb,2019-04-23 21:58:31.969700,2019-04-23 21:59:38.664528,66.694828,"T1.Q1, T1.Q2, T1.Q3",1,0,0,0,0,0,7,3
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,9e1ea29f-59e7-40f1-b688-51418a14bc64,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1882,9,18,Election,100005,brain_science.txt,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,9195a1c7-e5f0-4c09-b0a8-f5320d69e371,3a6b0929-a821-4616-8599-9b860526d09d,2019-04-23 21:59:34.366297,2019-04-23 22:01:05.583541,91.217244,"T1.Q1, T1.Q2, T1.Q3",1,1,0,0,0,0,4,5: 50-50
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,9e1ea29f-59e7-40f1-b688-51418a14bc64,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1882,9,18,Election,100005,brain_science.txt,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,19dbefc5-7b33-4d27-bdab-284e556948e0,e1ae8875-a398-4dde-8f4e-4b21109784e3,2019-04-23 22:37:51.239239,2019-04-23 22:53:55.094810,963.855571,"T1.Q1, T1.Q2, T1.Q3",1,0,0,0,0,0,3,9
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,9e1ea29f-59e7-40f1-b688-51418a14bc64,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1882,9,18,Election,100005,brain_science.txt,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,4ae3a3b1-e585-4ff3-93b2-4593e1d56982,7b50486e-3d5e-474f-a40a-09c738f19bda,2019-04-23 23:58:34.437098,2019-04-24 00:02:59.089593,264.652495,"T1.Q1, T1.Q2, T1.Q3",1,1,0,0,0,0,6,6
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,f6addebd-18a2-471c-b83c-c87c93d021e7,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1883,8,18,Election,100005,brain_science.txt,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,3957f120-dd08-4dee-a211-3b673fedbdfb,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-19 08:57:47.188543,2019-04-19 09:00:10.156067,142.967524,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,4,8
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,f6addebd-18a2-471c-b83c-c87c93d021e7,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1883,8,18,Election,100005,brain_science.txt,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,1b90c93b-622b-48dd-a500-5b1f7f4eaaa2,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-04-22 04:33:42.971034,2019-04-22 04:45:19.674882,696.703848,"T1.Q1, T1.Q2, T1.Q3",1,1,0,1,0,0,6,6
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,f6addebd-18a2-471c-b83c-c87c93d021e7,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1883,8,18,Election,100005,brain_science.txt,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,36e7c02d-4e8e-451c-b4fd-61af46502e47,a2f9116f-94e4-448c-b513-8a7ab93d3d2f,2019-04-23 07:15:31.724012,2019-04-23 07:21:04.868034,333.144022,"T1.Q1, T1.Q2, T1.Q3",1,0,1,1,0,0,3,7
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,f6addebd-18a2-471c-b83c-c87c93d021e7,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1883,8,18,Election,100005,brain_science.txt,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,c1c63a7b-bbae-42df-84ac-ed1b996dbaae,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-23 18:12:16.885796,2019-04-23 18:14:13.371151,116.485355,"T1.Q1, T1.Q2, T1.Q3",1,1,0,0,0,0,5: Middling difficulty,7
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,f6addebd-18a2-471c-b83c-c87c93d021e7,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1883,8,18,Election,100005,brain_science.txt,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,48cb6ce1-b6f6-4eff-891a-4b214509acc8,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-23 19:09:17.398054,2019-04-23 19:12:16.365177,178.967123,"T1.Q1, T1.Q2, T1.Q3",1,1,1,0,0,0,5: Middling difficulty,7
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,f6addebd-18a2-471c-b83c-c87c93d021e7,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1883,8,18,Election,100005,brain_science.txt,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,6439c1b9-bdc3-44d4-8b5b-347a7df7a86a,b359f9af-81af-4246-96d3-ee2c770022bb,2019-04-23 21:58:57.097697,2019-04-23 22:00:03.001213,65.903516,"T1.Q1, T1.Q2, T1.Q3",1,0,0,0,0,0,7,3
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,f6addebd-18a2-471c-b83c-c87c93d021e7,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1883,8,18,Election,100005,brain_science.txt,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8e561a2e-a4bc-44b8-84ef-796339fd57f2,3a6b0929-a821-4616-8599-9b860526d09d,2019-04-23 21:59:55.038750,2019-04-23 22:02:18.332673,143.293923,"T1.Q1, T1.Q2, T1.Q3",1,1,1,0,0,0,4,6
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,f6addebd-18a2-471c-b83c-c87c93d021e7,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1883,8,18,Election,100005,brain_science.txt,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,2101c94f-e1cd-4cb6-8f75-cb7493309733,7b50486e-3d5e-474f-a40a-09c738f19bda,2019-04-23 23:59:32.389460,2019-04-24 00:03:33.700175,241.310715,"T1.Q1, T1.Q2, T1.Q3",1,0,1,0,0,0,9,6
